# $ ../../source/project4 -E 2.4 -c 1e6 -l 80
c,E,CV,Mabs,Chi,M,accs
1.8000000000000000e+04,-1.2009451558246764e+00,1.2061093430050582e+00,1.0960106382978724e-01,1.6093783849823545e+01,-2.5869743347591801e-03,1.6520000000000000e+03
1.9000000000000000e+04,-1.2011750697331720e+00,1.2022144323857196e+00,1.1125968699015841e-01,1.6779768070621849e+01,1.2077818272722490e-03,1.6830000000000000e+03
2.0000000000000000e+04,-1.2006888093095345e+00,1.1965434610695713e+00,1.1262785298235090e-01,1.6621406235585940e+01,8.0753931053447331e-03,1.7960000000000000e+03
2.1000000000000000e+04,-1.2004285212608923e+00,1.1841700609287120e+00,1.1035563782677014e-01,1.6372907897478704e+01,8.3894219322889381e-03,1.7900000000000000e+03
2.2000000000000000e+04,-1.2002712660788146e+00,1.1718761932922159e+00,1.0827537668742331e-01,1.6236680843087068e+01,6.3343285532475799e-03,1.8720000000000000e+03
2.3000000000000000e+04,-1.2000070377374896e+00,1.1592100178081133e+00,1.0647689230903006e-01,1.5982303179696498e+01,5.1496402330333466e-03,1.8110000000000000e+03
2.4000000000000000e+04,-1.2001940804549811e+00,1.1519410546366595e+00,1.0510878452981126e-01,1.5699442238266226e+01,4.1601521811591184e-03,1.7790000000000000e+03
2.5000000000000000e+04,-1.1998560557577698e+00,1.1440638532528991e+00,1.0383287168513260e-01,1.5531178417387562e+01,3.0838766449342025e-03,1.9200000000000000e+03
2.6000000000000000e+04,-1.1996008566978194e+00,1.1342110600039128e+00,1.0276638398523133e-01,1.5237959725598742e+01,4.0921262643744474e-03,1.9040000000000000e+03
2.7000000000000000e+04,-1.1995867514166141e+00,1.1338326949321023e+00,1.0357652262879152e-01,1.5424854984080309e+01,1.0598102848042665e-03,1.7860000000000000e+03
2.8000000000000000e+04,-1.1996302140994966e+00,1.1242377661112388e+00,1.0264901253526659e-01,1.5261234952460903e+01,7.3707189028963255e-04,1.7600000000000000e+03
2.9000000000000000e+04,-1.1994769576911140e+00,1.1273340194487294e+00,1.0241805239474500e-01,1.5116960592622156e+01,3.2100724975000858e-03,1.9460000000000000e+03
3.0000000000000000e+04,-1.1996906769774340e+00,1.1212785308024549e+00,1.0284073864204527e-01,1.5467433169103851e+01,-3.3750958301389952e-04,1.6740000000000000e+03
3.1000000000000000e+04,-1.2000917107512661e+00,1.1247919742911312e+00,1.0308143285700462e-01,1.5362276548278224e+01,-3.2657212670559018e-03,1.6680000000000000e+03
3.2000000000000000e+04,-1.2003127831942750e+00,1.1269422711650097e+00,1.0186365269835317e-01,1.5140684599424906e+01,-2.6895839192525232e-03,1.6770000000000000e+03
3.3000000000000000e+04,-1.2007246750098481e+00,1.1385708963245835e+00,1.0292400230296052e-01,1.5193037912939074e+01,-2.5712857186145875e-03,1.7310000000000000e+03
3.4000000000000000e+04,-1.2009443472250816e+00,1.1461157771431720e+00,1.0524671149377961e-01,1.5876788252205134e+01,-6.6802355077791829e-03,1.7940000000000000e+03
3.5000000000000000e+04,-1.2007273006485528e+00,1.1421392830161494e+00,1.0465061712522500e-01,1.5719426345541180e+01,-6.6876303534184733e-03,1.7720000000000000e+03
3.6000000000000000e+04,-1.2011757833115748e+00,1.1493186647330731e+00,1.0484572477153412e-01,1.6036575031570063e+01,-9.1409526818699485e-03,1.8670000000000000e+03
3.7000000000000000e+04,-1.2014478831653199e+00,1.1611503681904449e+00,1.0706454724196643e-01,1.7451156881542591e+01,-1.2304658995702820e-02,1.9280000000000000e+03
3.8000000000000000e+04,-1.2014205218283729e+00,1.1611214138314001e+00,1.0798308761611537e-01,1.7403923815721765e+01,-1.0149165482487304e-02,1.8100000000000000e+03
3.9000000000000000e+04,-1.2014358766441886e+00,1.1609769691056298e+00,1.0784950225635241e-01,1.7213949757134007e+01,-9.4093821312274048e-03,1.7410000000000000e+03
4.0000000000000000e+04,-1.2014649165020874e+00,1.1548576641228767e+00,1.0949423139421514e-01,1.7513029393858108e+01,-5.1230281742956430e-03,1.8430000000000000e+03
4.1000000000000000e+04,-1.2014577998097606e+00,1.1534193995436606e+00,1.0961680812663106e-01,1.7567131129837779e+01,-3.0279749274407940e-03,1.9200000000000000e+03
4.2000000000000000e+04,-1.2015966286516988e+00,1.1531245888355544e+00,1.0924367128163615e-01,1.7415706527905922e+01,-2.4879095140591893e-03,1.7470000000000000e+03
4.3000000000000000e+04,-1.2015373915722889e+00,1.1452683316383627e+00,1.0943599422106462e-01,1.7251040448439234e+01,-1.3800623822701795e-03,1.7290000000000000e+03
4.4000000000000000e+04,-1.2014946393263790e+00,1.1444774763937555e+00,1.0913805226017591e-01,1.7268170480028036e+01,-5.9851622690393401e-04,1.7940000000000000e+03
4.5000000000000000e+04,-1.2016758655363216e+00,1.1457726257324086e+00,1.0929743227928268e-01,1.7150565099822963e+01,1.6997816715184108e-03,1.7100000000000000e+03
4.6000000000000000e+04,-1.2017789966522467e+00,1.1437007051831138e+00,1.0980153964044259e-01,1.7445981931625695e+01,3.4775874437512227e-03,1.7710000000000000e+03
4.7000000000000000e+04,-1.2016426379225975e+00,1.1439664028283814e+00,1.0975524456926448e-01,1.7385819185816679e+01,2.0124704793515031e-03,1.7670000000000000e+03
4.8000000000000000e+04,-1.2016504473865128e+00,1.1470810810021956e+00,1.1115485875294265e-01,1.8137714387561640e+01,-1.4606726943188683e-03,1.8510000000000000e+03
4.9000000000000000e+04,-1.2014912705863146e+00,1.1441515879721718e+00,1.1167792494030734e-01,1.8433260449812337e+01,-3.6532545254178484e-03,1.7340000000000000e+03
5.0000000000000000e+04,-1.2015255819883601e+00,1.1407447527288039e+00,1.1290271694566108e-01,1.8615487626178968e+01,-6.3105112897742042e-03,1.9150000000000000e+03
5.1000000000000000e+04,-1.2014574959314523e+00,1.1380015891423279e+00,1.1350660403717575e-01,1.8787156777884562e+01,-4.9030472441716827e-03,1.9610000000000000e+03
5.2000000000000000e+04,-1.2014901997076981e+00,1.1326534183081094e+00,1.1305506144112613e-01,1.8777755953492111e+01,-3.3200563450702871e-03,1.7480000000000000e+03
5.3000000000000000e+04,-1.2014503499933964e+00,1.1289231578129046e+00,1.1224845403860305e-01,1.8628212505929898e+01,-2.9422145336880433e-03,1.9220000000000000e+03
5.4000000000000000e+04,-1.2014401469417233e+00,1.1272747675571333e+00,1.1222281184607694e-01,1.8508677590493924e+01,-3.9175605544341770e-03,1.8240000000000000e+03
5.5000000000000000e+04,-1.2014380306721697e+00,1.1304331939097918e+00,1.1219027835857530e-01,1.8411482076521072e+01,-5.0676805876256788e-03,1.6800000000000000e+03
5.6000000000000000e+04,-1.2014304655274013e+00,1.1306429036040855e+00,1.1351908894484027e-01,1.8769202017977918e+01,-8.1655349904465983e-03,1.7540000000000000e+03
5.7000000000000000e+04,-1.2016176031999439e+00,1.1329745888366840e+00,1.1476437365133946e-01,1.9380933277890755e+01,-1.1238942079963510e-02,1.6230000000000000e+03
5.8000000000000000e+04,-1.2015989487250218e+00,1.1334747774756881e+00,1.1519184475267669e-01,1.9643216773509526e+01,-1.2501384674402165e-02,1.8870000000000000e+03
5.9000000000000000e+04,-1.2017649171200488e+00,1.1347883936375891e+00,1.1507703788918831e-01,1.9558357782726876e+01,-1.2145731640141693e-02,1.7470000000000000e+03
6.0000000000000000e+04,-1.2015550678322027e+00,1.1338827061610777e+00,1.1407053632439458e-01,1.9471065626856937e+01,-1.1759241512641455e-02,1.8380000000000000e+03
6.1000000000000000e+04,-1.2016964168620188e+00,1.1353772751891584e+00,1.1471630075736464e-01,1.9700654693258336e+01,-1.0231917304634351e-02,1.8080000000000000e+03
6.2000000000000000e+04,-1.2018552120127095e+00,1.1367958366394710e+00,1.1683717298914534e-01,2.0421088531445509e+01,-6.0957837373590753e-03,1.9110000000000000e+03
6.3000000000000000e+04,-1.2016880386819258e+00,1.1367917030086876e+00,1.1639176362279963e-01,2.0301184756599909e+01,-6.7601605530070953e-03,1.8840000000000000e+03
6.4000000000000000e+04,-1.2016274452742925e+00,1.1360064549523183e+00,1.1602700055467884e-01,2.0138240036676940e+01,-7.3607785425227733e-03,1.8790000000000000e+03
6.5000000000000000e+04,-1.2015768315102846e+00,1.1324826578002103e+00,1.1613462677497269e-01,1.9980474291079442e+01,-7.5813833633328722e-03,1.7320000000000000e+03
6.6000000000000000e+04,-1.2017383922213301e+00,1.1350087713967192e+00,1.1626253295404615e-01,2.0004206173805080e+01,-5.9701604899925764e-03,1.6970000000000000e+03
6.7000000000000000e+04,-1.2017388266593036e+00,1.1307289608400122e+00,1.1591477645856031e-01,1.9848017091671597e+01,-5.5520859763287115e-03,1.9040000000000000e+03
6.8000000000000000e+04,-1.2017936684754635e+00,1.1277232511321118e+00,1.1541665747562536e-01,1.9711498868378339e+01,-6.2412777017985029e-03,1.6710000000000000e+03
6.9000000000000000e+04,-1.2016506463674439e+00,1.1250463319562793e+00,1.1493646831205345e-01,1.9590900441690234e+01,-5.6510322314169362e-03,1.7240000000000000e+03
7.0000000000000000e+04,-1.2016946632905243e+00,1.1251172360150830e+00,1.1588279988857302e-01,1.9923886103079894e+01,-8.0046535049499296e-03,1.7130000000000000e+03
7.1000000000000000e+04,-1.2018829048182420e+00,1.1267674624054458e+00,1.1688753503471781e-01,2.0467921188906036e+01,-1.0418418402557710e-02,1.7360000000000000e+03
7.2000000000000000e+04,-1.2019511794975068e+00,1.1238412844066059e+00,1.1740159424869098e-01,2.0632238836484916e+01,-8.5589740073054536e-03,1.8490000000000000e+03
7.3000000000000000e+04,-1.2019126878398927e+00,1.1237356323136838e+00,1.1731537067985370e-01,2.0532101458797623e+01,-8.7562499143847353e-03,1.9300000000000000e+03
7.4000000000000000e+04,-1.2019809614059269e+00,1.1221210562487411e+00,1.1708199044607506e-01,2.0416031551727848e+01,-8.3106309374197645e-03,1.6990000000000000e+03
7.5000000000000000e+04,-1.2020082648898014e+00,1.1230996325409959e+00,1.1745315479126946e-01,2.0482196736063717e+01,-9.3022384701537311e-03,1.8430000000000000e+03
7.6000000000000000e+04,-1.2021090183023908e+00,1.1218722534732579e+00,1.1774396471756951e-01,2.0423647641466474e+01,-7.9846194457967659e-03,1.8240000000000000e+03
7.7000000000000000e+04,-1.2021226672380878e+00,1.1217054996270437e+00,1.1795451114271244e-01,2.0289140557656115e+01,-6.1514339099492214e-03,1.8360000000000000e+03
7.8000000000000000e+04,-1.2022319024756092e+00,1.1222089954505161e+00,1.1768505371726004e-01,2.0254555669358933e+01,-5.1920808707580672e-03,1.8450000000000000e+03
7.9000000000000000e+04,-1.2021675912330223e+00,1.1187309057077073e+00,1.1775772221237706e-01,2.0239405041151350e+01,-4.2403221161757447e-03,1.7590000000000000e+03
8.0000000000000000e+04,-1.2021450903738704e+00,1.1200590998307436e+00,1.1775093826952164e-01,2.0103267150953602e+01,-3.6845437869526629e-03,1.8280000000000000e+03
8.1000000000000000e+04,-1.2022241392081581e+00,1.1210072074296074e+00,1.1837600770360859e-01,2.0302889755340349e+01,-5.3361146775965729e-03,1.7670000000000000e+03
8.2000000000000000e+04,-1.2022725103962146e+00,1.1227590317565854e+00,1.1878291118400995e-01,2.0436282066722917e+01,-6.6286081877050288e-03,1.8040000000000000e+03
8.3000000000000000e+04,-1.2022061481186974e+00,1.1200641301192162e+00,1.1832281011674559e-01,2.0355974564731909e+01,-6.3504091818170861e-03,1.8790000000000000e+03
8.4000000000000000e+04,-1.2021071103320198e+00,1.1195955015587564e+00,1.1778718036094808e-01,2.0274198789791559e+01,-6.2115964393281032e-03,1.8720000000000000e+03
8.5000000000000000e+04,-1.2020822475617934e+00,1.1191986672725356e+00,1.1755871254455830e-01,2.0157221751907461e+01,-4.9956029929059658e-03,1.9620000000000000e+03
8.6000000000000000e+04,-1.2021404256927246e+00,1.1175903153452964e+00,1.1749479657213287e-01,2.0149180103271004e+01,-4.1117908512691712e-03,1.8590000000000000e+03
8.7000000000000000e+04,-1.2022967480258848e+00,1.1192064444413619e+00,1.1696217931403087e-01,2.0044924292138113e+01,-4.3455211721704348e-03,1.7890000000000000e+03
8.8000000000000000e+04,-1.2023145688685357e+00,1.1187118707265553e+00,1.1645903171554868e-01,1.9936874071337222e+01,-4.3876063908364678e-03,1.8110000000000000e+03
8.9000000000000000e+04,-1.2024042988281030e+00,1.1194524034251825e+00,1.1605488983269850e-01,1.9845379429193901e+01,-4.3841993348389344e-03,1.7680000000000000e+03
9.0000000000000000e+04,-1.2023999177786913e+00,1.1190481958767327e+00,1.1638630751324985e-01,1.9805037975628533e+01,-2.9166238430684104e-03,1.8470000000000000e+03
9.1000000000000000e+04,-1.2022920833287545e+00,1.1185619038804160e+00,1.1642055101042846e-01,1.9756612071539205e+01,-3.3789978956275208e-03,1.7550000000000000e+03
9.2000000000000000e+04,-1.2023472706818403e+00,1.1209670017888129e+00,1.1621028236106129e-01,1.9671840554216327e+01,-4.3572454375495921e-03,1.7120000000000000e+03
9.3000000000000000e+04,-1.2023634960914398e+00,1.1200524246352064e+00,1.1626503344050064e-01,1.9592551499136093e+01,-5.6095633380286239e-03,1.7650000000000000e+03
9.4000000000000000e+04,-1.2023810650950522e+00,1.1214695724455750e+00,1.1638821329028415e-01,1.9574791655318883e+01,-6.3471698439378299e-03,1.7840000000000000e+03
9.5000000000000000e+04,-1.2023632645972149e+00,1.1202675431733142e+00,1.1620909253586804e-01,1.9488300836085731e+01,-5.7715313523015541e-03,1.8230000000000000e+03
9.6000000000000000e+04,-1.2022713695690670e+00,1.1197582809214106e+00,1.1623718437828773e-01,1.9439767010737715e+01,-6.0055461661857688e-03,1.7700000000000000e+03
9.7000000000000000e+04,-1.2022529729074958e+00,1.1190474364617937e+00,1.1592970046700550e-01,1.9409442220568433e+01,-5.2220015773033271e-03,1.7130000000000000e+03
9.8000000000000000e+04,-1.2022337846042388e+00,1.1194839299098223e+00,1.1594288578687972e-01,1.9478942077894668e+01,-4.1841664880970606e-03,1.6410000000000000e+03
9.9000000000000000e+04,-1.2022250217169523e+00,1.1187984257588444e+00,1.1628383172897243e-01,1.9523044978851477e+01,-5.3241128877486088e-03,1.6780000000000000e+03
1.0000000000000000e+05,-1.2022778084719152e+00,1.1193663340727653e+00,1.1668401753482466e-01,1.9636058522074283e+01,-6.8190099349006508e-03,1.7980000000000000e+03
1.0100000000000000e+05,-1.2022872545816379e+00,1.1202346942007151e+00,1.1644148325264107e-01,1.9580080860251059e+01,-7.5655810338511494e-03,1.8510000000000000e+03
1.0200000000000000e+05,-1.2023139785394261e+00,1.1193574436597880e+00,1.1605659503338202e-01,1.9507122623032025e+01,-7.9235620239017264e-03,1.8330000000000000e+03
1.0300000000000000e+05,-1.2022441469014864e+00,1.1183474811809397e+00,1.1670976495373832e-01,1.9672857320308459e+01,-6.4449556314987236e-03,1.8670000000000000e+03
1.0400000000000000e+05,-1.2023961848924529e+00,1.1204216917851428e+00,1.1807548425015144e-01,2.0341340147109630e+01,-8.7623225978596363e-03,1.6770000000000000e+03
1.0500000000000000e+05,-1.2025014166531747e+00,1.1245681070419475e+00,1.1863572727878782e-01,2.0577180236256453e+01,-8.7485833468252689e-03,1.7650000000000000e+03
1.0600000000000000e+05,-1.2025568626711070e+00,1.1244841038343212e+00,1.1829470653578740e-01,2.0504281906583955e+01,-8.9919051471212541e-03,1.8640000000000000e+03
1.0700000000000000e+05,-1.2024304913038195e+00,1.1239315413103113e+00,1.1795747528060485e-01,2.0423144134767206e+01,-8.9066661760170470e-03,1.6790000000000000e+03
1.0800000000000000e+05,-1.2024457123082193e+00,1.1210740226696443e+00,1.1845888579735372e-01,2.0539683277431628e+01,-9.1417556318922968e-03,1.7270000000000000e+03
1.0900000000000000e+05,-1.2024658718727350e+00,1.1217169364616792e+00,1.1883248777534151e-01,2.0628197852250040e+01,-9.0062820524582348e-03,1.7030000000000000e+03
1.1000000000000000e+05,-1.2024766308942645e+00,1.1209056922582223e+00,1.1973041154171325e-01,2.0929586849465483e+01,-6.9461982163798505e-03,1.8810000000000000e+03
1.1100000000000000e+05,-1.2025029110098107e+00,1.1218770089910526e+00,1.1974485871748904e-01,2.1059485501057718e+01,-5.9536428725867332e-03,1.9450000000000000e+03
1.1200000000000000e+05,-1.2025161773109168e+00,1.1205840314109488e+00,1.1948232605066027e-01,2.0953324363704603e+01,-6.7041533111311504e-03,1.7980000000000000e+03
1.1300000000000000e+05,-1.2024975332076706e+00,1.1217910046139472e+00,1.1951298273909079e-01,2.0897733879115616e+01,-7.0025790700967254e-03,1.7840000000000000e+03
1.1400000000000000e+05,-1.2025421048938167e+00,1.1215120486540400e+00,1.1932574604608731e-01,2.0841977299942954e+01,-7.1311545512758659e-03,1.9330000000000000e+03
1.1500000000000000e+05,-1.2025388474882828e+00,1.1222980673848928e+00,1.1926379716263337e-01,2.0808703426555613e+01,-6.1660795340910081e-03,1.6830000000000000e+03
1.1600000000000000e+05,-1.2026225312712822e+00,1.1238575268736086e+00,1.1921911233523849e-01,2.0719388841686644e+01,-6.7832066102878419e-03,1.8540000000000000e+03
1.1700000000000000e+05,-1.2026354689276160e+00,1.1249233343330869e+00,1.1943213359287527e-01,2.0659794093945166e+01,-7.1123083349714953e-03,1.7280000000000000e+03
1.1800000000000000e+05,-1.2026834518351539e+00,1.1243099367697547e+00,1.1985523957424089e-01,2.0779768419904691e+01,-5.7508410945669953e-03,1.7410000000000000e+03
1.1900000000000000e+05,-1.2027240789993361e+00,1.1237933416905435e+00,1.2000715067520440e-01,2.0751577132868722e+01,-5.7539826345997091e-03,1.7110000000000000e+03
1.2000000000000000e+05,-1.2027420292330897e+00,1.1245297443789848e+00,1.2032484625128123e-01,2.0834632796663662e+01,-6.9446192115065709e-03,1.7940000000000000e+03
1.2100000000000000e+05,-1.2028224611780067e+00,1.1245816348057107e+00,1.2013440229832811e-01,2.0804830863191853e+01,-7.3638363525921268e-03,1.8800000000000000e+03
1.2200000000000000e+05,-1.2028290598027886e+00,1.1245484035003352e+00,1.1997289212793337e-01,2.0755855743019115e+01,-6.5983757305267988e-03,1.7750000000000000e+03
1.2300000000000000e+05,-1.2027941337875303e+00,1.1251837935124058e+00,1.1965730715603938e-01,2.0669271362212793e+01,-6.2168879724555084e-03,1.7650000000000000e+03
1.2400000000000000e+05,-1.2028127091717002e+00,1.1236421628744009e+00,1.1975762796267771e-01,2.0617217477827353e+01,-5.1258003967709943e-03,1.7290000000000000e+03
1.2500000000000000e+05,-1.2027644528843771e+00,1.1239429998307362e+00,1.1963939288485692e-01,2.0528629214048181e+01,-4.6121781025751799e-03,1.8550000000000000e+03
1.2600000000000000e+05,-1.2028207861445543e+00,1.1228835392523455e+00,1.1943190431028325e-01,2.0469050055571682e+01,-4.0555977730335471e-03,1.7930000000000000e+03
1.2700000000000000e+05,-1.2027764742009905e+00,1.1217937912636748e+00,1.1897349971653766e-01,2.0426765276354438e+01,-3.9580766096329947e-03,1.8090000000000000e+03
1.2800000000000000e+05,-1.2027327130256795e+00,1.1206762430740329e+00,1.1858698369543989e-01,2.0375099336465542e+01,-4.0247976578307977e-03,1.8400000000000000e+03
1.2900000000000000e+05,-1.2027444506244138e+00,1.1211253294481545e+00,1.1891950207750326e-01,2.0382653449764192e+01,-2.7418077185448176e-03,1.8280000000000000e+03
1.3000000000000000e+05,-1.2027658633395126e+00,1.1199259418483254e+00,1.1896364258736471e-01,2.0426919403032837e+01,-2.0248305782263210e-03,1.6890000000000000e+03
1.3100000000000000e+05,-1.2028655840413434e+00,1.1219494614579162e+00,1.1989119596415294e-01,2.0778779902135739e+01,-1.7370812054869810e-04,1.6320000000000000e+03
1.3200000000000000e+05,-1.2028888654252621e+00,1.1208033040810632e+00,1.1951860213180203e-01,2.0744628978548715e+01,-1.4501784077393352e-04,1.8040000000000000e+03
1.3300000000000000e+05,-1.2029445032368178e+00,1.1208740108646049e+00,1.1974649861655175e-01,2.0813128252135563e+01,8.0250806384914408e-05,1.8440000000000000e+03
1.3400000000000000e+05,-1.2029541384019522e+00,1.1202008297724306e+00,1.1948385179961343e-01,2.0724598186974983e+01,5.1685248617547622e-04,1.6710000000000000e+03
1.3500000000000000e+05,-1.2029248533344197e+00,1.1191919978029747e+00,1.1917138576751282e-01,2.0649879655582080e+01,3.6269638743416718e-04,1.7510000000000000e+03
1.3600000000000000e+05,-1.2029122947625384e+00,1.1183669774543685e+00,1.1904362605789663e-01,2.0622328688266013e+01,9.0591934985772161e-04,1.7580000000000000e+03
1.3700000000000000e+05,-1.2028594864271063e+00,1.1182734167468880e+00,1.1880679474967336e-01,2.0597151772949520e+01,1.3950605287552644e-03,1.7670000000000000e+03
1.3800000000000000e+05,-1.2028386569662539e+00,1.1173595767357054e+00,1.1865366238288129e-01,2.0557201064643579e+01,1.3666952594546416e-03,1.7600000000000000e+03
1.3900000000000000e+05,-1.2028503347098223e+00,1.1204007527426763e+00,1.1882247250019784e-01,2.0593804084002297e+01,2.3580720642297536e-03,1.6500000000000000e+03
1.4000000000000000e+05,-1.2028378190155784e+00,1.1198040255041835e+00,1.1881679639788287e-01,2.0629262537590769e+01,3.1107791194348610e-03,1.8440000000000000e+03
1.4100000000000000e+05,-1.2028581889490146e+00,1.1187286963065870e+00,1.1884140449358516e-01,2.0611400585787077e+01,2.5027260444961384e-03,1.8730000000000000e+03
1.4200000000000000e+05,-1.2029300277814945e+00,1.1191525713566080e+00,1.1857658572826953e-01,2.0545256026397624e+01,3.0247630298378182e-03,1.7340000000000000e+03
1.4300000000000000e+05,-1.2030071599149657e+00,1.1212118092009609e+00,1.1878229216928553e-01,2.0584380987755996e+01,2.1234532450822023e-03,1.8410000000000000e+03
1.4400000000000000e+05,-1.2030091674710592e+00,1.1217485331960941e+00,1.1833646554537816e-01,2.0553135761362743e+01,2.1504407955500308e-03,1.7820000000000000e+03
1.4500000000000000e+05,-1.2030300437583188e+00,1.1211700245649909e+00,1.1843908404079972e-01,2.0545288716533157e+01,1.2665214377831876e-03,1.8010000000000000e+03
1.4600000000000000e+05,-1.2030453686961049e+00,1.1194939194596776e+00,1.1835144322641625e-01,2.0475321266357543e+01,5.7372252587311050e-04,1.8190000000000000e+03
1.4700000000000000e+05,-1.2029977814776769e+00,1.1197576042444175e+00,1.1806594640512649e-01,2.0420179648651416e+01,2.7404788062666239e-04,1.8400000000000000e+03
1.4800000000000000e+05,-1.2029753135113952e+00,1.1196929164549754e+00,1.1844273856257727e-01,2.0495644996011443e+01,-5.7079850811818833e-04,1.8480000000000000e+03
1.4900000000000000e+05,-1.2029382227300487e+00,1.1202620537581727e+00,1.1827737733303803e-01,2.0471349977948961e+01,-2.4791360460668053e-04,1.8450000000000000e+03
1.5000000000000000e+05,-1.2029748343344377e+00,1.1203584188117222e+00,1.1829319054539637e-01,2.0438021575083326e+01,3.2113952573649510e-04,1.7440000000000000e+03
1.5100000000000000e+05,-1.2030100876815384e+00,1.1196758208293938e+00,1.1837268461798267e-01,2.0403075778386402e+01,-1.7052453295011291e-04,1.8010000000000000e+03
1.5200000000000000e+05,-1.2029604122670245e+00,1.1196270998684164e+00,1.1815269718620272e-01,2.0333500279814537e+01,-4.7040397760541051e-04,1.8140000000000000e+03
1.5300000000000000e+05,-1.2030025947542826e+00,1.1193289802021253e+00,1.1831890804635264e-01,2.0383695835092009e+01,3.4833922654100300e-04,1.7030000000000000e+03
1.5400000000000000e+05,-1.2029809668443712e+00,1.1180449112944189e+00,1.1867639861104799e-01,2.0398884244076992e+01,1.4116649404873993e-03,1.6750000000000000e+03
1.5500000000000000e+05,-1.2029912387662016e+00,1.1175872100714819e+00,1.1855442666498925e-01,2.0336001820666411e+01,1.9690215708285750e-03,1.9520000000000000e+03
1.5600000000000000e+05,-1.2030523602412806e+00,1.1192280121760836e+00,1.1830832815174261e-01,2.0268440705370526e+01,1.9889936602970493e-03,1.8520000000000000e+03
1.5700000000000000e+05,-1.2030758442621385e+00,1.1200125960137182e+00,1.1882995371048592e-01,2.0518165731040479e+01,2.0603272431385790e-03,1.8230000000000000e+03
1.5800000000000000e+05,-1.2030441065246422e+00,1.1201888741931423e+00,1.1902856825273257e-01,2.0543873593584561e+01,2.9961064328706782e-03,1.6310000000000000e+03
1.5900000000000000e+05,-1.2030328504223244e+00,1.1194346157693267e+00,1.1891381186281848e-01,2.0535538968616851e+01,2.6552859730441945e-03,1.7710000000000000e+03
1.6000000000000000e+05,-1.2030089929125443e+00,1.1186505054896165e+00,1.1906990034437286e-01,2.0692067945526357e+01,1.9349761876488272e-03,1.7170000000000000e+03
1.6100000000000000e+05,-1.2030632263153644e+00,1.1209547950978351e+00,1.1940492411537816e-01,2.0873325648843867e+01,1.1175221737753181e-03,1.7980000000000000e+03
